,Unnamed: 0,Unnamed: 0.1,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist,rock,funk,eletronica,rap,sertanejo,metal,vaporwave,samba,classica,pop,mpb,punk,reggae,jazz,blues
0,0,0,0.000721,https://api.spotify.com/v1/audio-analysis/01ICFoBoco3TaM5r3HthXy,0.539,515387,0.828,01ICFoBoco3TaM5r3HthXy,0.438,4,0.198,-9.11,0,0.0361,105.303,4,https://api.spotify.com/v1/tracks/01ICFoBoco3TaM5r3HthXy,audio_features,spotify:track:01ICFoBoco3TaM5r3HthXy,0.5870000000000001,Master Of Puppets,Metallica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0.0176,https://api.spotify.com/v1/audio-analysis/7oGWqVwmgwGBYXkW4cROlK,0.358,314373,0.8059999999999999,7oGWqVwmgwGBYXkW4cROlK,0.00252,7,0.0982,-8.924,1,0.0677,158.77700000000004,4,https://api.spotify.com/v1/tracks/7oGWqVwmgwGBYXkW4cROlK,audio_features,spotify:track:7oGWqVwmgwGBYXkW4cROlK,0.578,Over and Over Again,The Used,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,0.00184,https://api.spotify.com/v1/audio-analysis/7nAfXgeHfDO50upcOjJOaq,0.593,231307,0.7120000000000001,7nAfXgeHfDO50upcOjJOaq,0.0,2,0.128,-6.325,0,0.0286,124.013,4,https://api.spotify.com/v1/tracks/7nAfXgeHfDO50upcOjJOaq,audio_features,spotify:track:7nAfXgeHfDO50upcOjJOaq,0.473,Talking to Myself,Linkin Park,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,0.000115,https://api.spotify.com/v1/audio-analysis/4U9arGcc4ATa7shChhLQP0,0.494,188228,0.778,4U9arGcc4ATa7shChhLQP0,0.0,8,0.0904,-7.041,1,0.0359,139.963,4,https://api.spotify.com/v1/tracks/4U9arGcc4ATa7shChhLQP0,audio_features,spotify:track:4U9arGcc4ATa7shChhLQP0,0.406,Walk On Water,Thirty Seconds To Mars,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,0.000209,https://api.spotify.com/v1/audio-analysis/6JSryEdVJTZq6YBn3wK2sn,0.515,266187,0.917,6JSryEdVJTZq6YBn3wK2sn,0.000476,1,0.145,-7.312,1,0.0417,121.988,4,https://api.spotify.com/v1/tracks/6JSryEdVJTZq6YBn3wK2sn,audio_features,spotify:track:6JSryEdVJTZq6YBn3wK2sn,0.409,Arrows,Foo Fighters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,0.0477,https://api.spotify.com/v1/audio-analysis/54RaEDwHbCJKMdDq68EyKE,0.3670000000000001,281781,0.903,54RaEDwHbCJKMdDq68EyKE,0.00124,4,0.235,-5.956,0,0.175,106.329,3,https://api.spotify.com/v1/tracks/54RaEDwHbCJKMdDq68EyKE,audio_features,spotify:track:54RaEDwHbCJKMdDq68EyKE,0.239,The Doomed,A Perfect Circle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,5.86e-06,https://api.spotify.com/v1/audio-analysis/4moZ8avSDXYdJhMYwL60kW,0.431,234880,0.975,4moZ8avSDXYdJhMYwL60kW,0.667,1,0.552,-3.978,1,0.0429,137.013,4,https://api.spotify.com/v1/tracks/4moZ8avSDXYdJhMYwL60kW,audio_features,spotify:track:4moZ8avSDXYdJhMYwL60kW,0.715,Holy Mountain,Noel Gallagher's High Flying Birds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,0.00177,https://api.spotify.com/v1/audio-analysis/51txLjbvSBRvtxjCjAFLkM,0.568,197933,0.871,51txLjbvSBRvtxjCjAFLkM,0.000406,1,0.36,-5.235,1,0.0494,133.064,4,https://api.spotify.com/v1/tracks/51txLjbvSBRvtxjCjAFLkM,audio_features,spotify:track:51txLjbvSBRvtxjCjAFLkM,0.693,How Did We Get So Dark?,Royal Blood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,0.00257,https://api.spotify.com/v1/audio-analysis/45HAjqRWiNv6mMPw4NvZrU,0.447,193714,0.7879999999999999,45HAjqRWiNv6mMPw4NvZrU,1.6800000000000002e-05,2,0.0744,-4.994,0,0.0464,80.04,4,https://api.spotify.com/v1/tracks/45HAjqRWiNv6mMPw4NvZrU,audio_features,spotify:track:45HAjqRWiNv6mMPw4NvZrU,0.505,Come Together,Gary Clark Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,0.0379,https://api.spotify.com/v1/audio-analysis/2jA5Vp93KvnH0tXN6Fpwvl,0.562,202507,0.588,2jA5Vp93KvnH0tXN6Fpwvl,4.84e-05,3,0.0663,-5.564,0,0.122,136.162,4,https://api.spotify.com/v1/tracks/2jA5Vp93KvnH0tXN6Fpwvl,audio_features,spotify:track:2jA5Vp93KvnH0tXN6Fpwvl,0.65,Spray Paint Love,Frank Carter & The Rattlesnakes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,10,0.00013700000000000002,https://api.spotify.com/v1/audio-analysis/6DUolTlHrEeRQInGqz4CaN,0.468,189506,0.964,6DUolTlHrEeRQInGqz4CaN,0.0,10,0.215,-5.144,0,0.15,138.006,4,https://api.spotify.com/v1/tracks/6DUolTlHrEeRQInGqz4CaN,audio_features,spotify:track:6DUolTlHrEeRQInGqz4CaN,0.392,Sublimated,Ego Kill Talent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,11,0.00502,https://api.spotify.com/v1/audio-analysis/56lBX2WHqfGuoeZxZvUnVj,0.601,187761,0.8340000000000001,56lBX2WHqfGuoeZxZvUnVj,0.15,0,0.121,-3.78,1,0.0455,167.87900000000005,4,https://api.spotify.com/v1/tracks/56lBX2WHqfGuoeZxZvUnVj,audio_features,spotify:track:56lBX2WHqfGuoeZxZvUnVj,0.249,Thunder,Imagine Dragons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,12,0.00057,https://api.spotify.com/v1/audio-analysis/5heRJEokcKygT588ZXjYXn,0.264,390579,0.882,5heRJEokcKygT588ZXjYXn,0.111,7,0.28300000000000003,-4.362,1,0.0795,85.508,4,https://api.spotify.com/v1/tracks/5heRJEokcKygT588ZXjYXn,audio_features,spotify:track:5heRJEokcKygT588ZXjYXn,0.7659999999999999,The Evil Has Landed,Queens of the Stone Age,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,13,0.00746,https://api.spotify.com/v1/audio-analysis/2DrFBNqxtpyvFlG3qMZiya,0.489,251631,0.835,2DrFBNqxtpyvFlG3qMZiya,0.0,0,0.146,-4.448,1,0.0332,145.885,4,https://api.spotify.com/v1/tracks/2DrFBNqxtpyvFlG3qMZiya,audio_features,spotify:track:2DrFBNqxtpyvFlG3qMZiya,0.444,For What It's Worth,Liam Gallagher,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,14,0.00136,https://api.spotify.com/v1/audio-analysis/0GZ8pk5BsSG2GmI06xj1y7,0.4370000000000001,239720,0.87,0GZ8pk5BsSG2GmI06xj1y7,0.0323,0,0.21600000000000005,-9.359,1,0.0609,114.553,4,https://api.spotify.com/v1/tracks/0GZ8pk5BsSG2GmI06xj1y7,audio_features,spotify:track:0GZ8pk5BsSG2GmI06xj1y7,0.278,distopia,Scalene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,15,0.0557,https://api.spotify.com/v1/audio-analysis/3tA2Khh4RpQThUoX22PQAG,0.534,230697,0.615,3tA2Khh4RpQThUoX22PQAG,2.16e-06,11,0.0992,-5.4110000000000005,0,0.0389,141.915,4,https://api.spotify.com/v1/tracks/3tA2Khh4RpQThUoX22PQAG,audio_features,spotify:track:3tA2Khh4RpQThUoX22PQAG,0.397,Legendary,Welshly Arms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,16,2.87e-05,https://api.spotify.com/v1/audio-analysis/3J4Avf3ZJ6jkM2KX2ucS0B,0.463,245204,0.956,3J4Avf3ZJ6jkM2KX2ucS0B,0.0,2,0.141,-4.374,1,0.152,130.04399999999998,4,https://api.spotify.com/v1/tracks/3J4Avf3ZJ6jkM2KX2ucS0B,audio_features,spotify:track:3J4Avf3ZJ6jkM2KX2ucS0B,0.202,Never Quit,Hills Have Eyes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,17,0.00224,https://api.spotify.com/v1/audio-analysis/0Ba6CQOhO2GfPezc0mSsPF,0.407,340627,0.838,0Ba6CQOhO2GfPezc0mSsPF,0.0251,7,0.0556,-8.369,0,0.0826,155.069,4,https://api.spotify.com/v1/tracks/0Ba6CQOhO2GfPezc0mSsPF,audio_features,spotify:track:0Ba6CQOhO2GfPezc0mSsPF,0.662,Angels,Avenged Sevenfold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,18,2.08e-05,https://api.spotify.com/v1/audio-analysis/25DfYJr3P66JuMDcOWtw8u,0.278,276093,0.975,25DfYJr3P66JuMDcOWtw8u,0.0527,10,0.6709999999999999,-4.151,0,0.193,152.635,4,https://api.spotify.com/v1/tracks/25DfYJr3P66JuMDcOWtw8u,audio_features,spotify:track:25DfYJr3P66JuMDcOWtw8u,0.187,Psychosocial - Live,Slipknot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,19,9.86e-05,https://api.spotify.com/v1/audio-analysis/76ro3Y5aWGQgMMmCblq7yH,0.477,193577,0.976,76ro3Y5aWGQgMMmCblq7yH,0.0022,2,0.119,-4.337,1,0.0833,150.001,4,https://api.spotify.com/v1/tracks/76ro3Y5aWGQgMMmCblq7yH,audio_features,spotify:track:76ro3Y5aWGQgMMmCblq7yH,0.218,Warzone,Of Mice & Men,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,0.000799,https://api.spotify.com/v1/audio-analysis/5vFshmrfuOng89bVtW33J9,0.358,244573,0.5489999999999999,5vFshmrfuOng89bVtW33J9,0.00503,11,0.22,-7.843,0,0.0693,130.733,4,https://api.spotify.com/v1/tracks/5vFshmrfuOng89bVtW33J9,audio_features,spotify:track:5vFshmrfuOng89bVtW33J9,0.5329999999999999,The Sky Is A Neighborhood,Foo Fighters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,3.18e-06,https://api.spotify.com/v1/audio-analysis/1ODqwpODWefmhyPL8djaeq,0.422,250269,0.9,1ODqwpODWefmhyPL8djaeq,0.448,4,0.0711,-4.506,0,0.0392,105.04,3,https://api.spotify.com/v1/tracks/1ODqwpODWefmhyPL8djaeq,audio_features,spotify:track:1ODqwpODWefmhyPL8djaeq,0.19,Rites of Investiture,Circa Survive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,0.0102,https://api.spotify.com/v1/audio-analysis/7dBMQbBKG6n9HkVXkUKnhQ,0.474,274282,0.843,7dBMQbBKG6n9HkVXkUKnhQ,0.104,0,0.362,-5.909,1,0.272,97.691,4,https://api.spotify.com/v1/tracks/7dBMQbBKG6n9HkVXkUKnhQ,audio_features,spotify:track:7dBMQbBKG6n9HkVXkUKnhQ,0.433,The Way You Used To Do,Queens of the Stone Age,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,23,0.00595,https://api.spotify.com/v1/audio-analysis/7JuD5r43XpRLSrUBRBQ7Dy,0.578,181213,0.953,7JuD5r43XpRLSrUBRBQ7Dy,0.264,4,0.132,-3.215,1,0.0447,123.976,4,https://api.spotify.com/v1/tracks/7JuD5r43XpRLSrUBRBQ7Dy,audio_features,spotify:track:7JuD5r43XpRLSrUBRBQ7Dy,0.517,Highway Tune,Greta Van Fleet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,0.00024,https://api.spotify.com/v1/audio-analysis/53ZlzNQ4967WaaMGthP6jb,0.643,195365,0.841,53ZlzNQ4967WaaMGthP6jb,0.00185,2,0.0348,-5.1389999999999985,1,0.0735,130.004,4,https://api.spotify.com/v1/tracks/53ZlzNQ4967WaaMGthP6jb,audio_features,spotify:track:53ZlzNQ4967WaaMGthP6jb,0.614,The Party,Hightower,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,25,0.0008269999999999999,https://api.spotify.com/v1/audio-analysis/4G3DWijMhNkWZwLcxnDI0H,0.512,198081,0.7240000000000001,4G3DWijMhNkWZwLcxnDI0H,0.000144,0,0.237,-5.912000000000001,1,0.0313,130.037,4,https://api.spotify.com/v1/tracks/4G3DWijMhNkWZwLcxnDI0H,audio_features,spotify:track:4G3DWijMhNkWZwLcxnDI0H,0.531,Freeze Me,Death From Above 1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,26,0.00689,https://api.spotify.com/v1/audio-analysis/30bkzkVhHJYTuHt8eEJ7gL,0.439,180467,0.847,30bkzkVhHJYTuHt8eEJ7gL,0.0,1,0.298,-4.405,1,0.0806,171.889,4,https://api.spotify.com/v1/tracks/30bkzkVhHJYTuHt8eEJ7gL,audio_features,spotify:track:30bkzkVhHJYTuHt8eEJ7gL,0.628,Weak Spots,Johnossi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,27,0.0026100000000000003,https://api.spotify.com/v1/audio-analysis/5khYAz4zsbrNOkWPmQIc5F,0.532,178795,0.892,5khYAz4zsbrNOkWPmQIc5F,0.000519,11,0.228,-4.698,0,0.071,85.99,4,https://api.spotify.com/v1/tracks/5khYAz4zsbrNOkWPmQIc5F,audio_features,spotify:track:5khYAz4zsbrNOkWPmQIc5F,0.8079999999999999,Reckless Tongue,Airways,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,28,0.000136,https://api.spotify.com/v1/audio-analysis/7aQT5OB4zEgyyxfRDbOBIt,0.457,201680,0.941,7aQT5OB4zEgyyxfRDbOBIt,3.12e-06,6,0.0896,-5.174,1,0.0339,154.03799999999995,4,https://api.spotify.com/v1/tracks/7aQT5OB4zEgyyxfRDbOBIt,audio_features,spotify:track:7aQT5OB4zEgyyxfRDbOBIt,0.7040000000000001,Highway,Bleeker,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,0.000957,https://api.spotify.com/v1/audio-analysis/04fI6E4QijP5XLehD6JSxu,0.552,209387,0.93,04fI6E4QijP5XLehD6JSxu,0.0,8,0.0681,-2.744,1,0.04,125.902,4,https://api.spotify.com/v1/tracks/04fI6E4QijP5XLehD6JSxu,audio_features,spotify:track:04fI6E4QijP5XLehD6JSxu,0.45,Temple,Tonight Alive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,30,0.00227,https://api.spotify.com/v1/audio-analysis/34UHGvn6Zu0TgkIX4egHO3,0.534,172892,0.847,34UHGvn6Zu0TgkIX4egHO3,1.04e-06,7,0.569,-4.176,1,0.0482,96.017,4,https://api.spotify.com/v1/tracks/34UHGvn6Zu0TgkIX4egHO3,audio_features,spotify:track:34UHGvn6Zu0TgkIX4egHO3,0.606,Control,Twin Wild,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,31,0.0234,https://api.spotify.com/v1/audio-analysis/0Tr5G2mE56eLUGvCaXRM8I,0.378,234240,0.925,0Tr5G2mE56eLUGvCaXRM8I,0.00062,9,0.18,-3.781,1,0.185,108.525,4,https://api.spotify.com/v1/tracks/0Tr5G2mE56eLUGvCaXRM8I,audio_features,spotify:track:0Tr5G2mE56eLUGvCaXRM8I,0.584,No Good,Kaleo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,0.0133,https://api.spotify.com/v1/audio-analysis/7pV6zXFpCwrrmcosBAtp0o,0.639,233173,0.71,7pV6zXFpCwrrmcosBAtp0o,0.0,1,0.118,-7.445,1,0.0275,119.989,4,https://api.spotify.com/v1/tracks/7pV6zXFpCwrrmcosBAtp0o,audio_features,spotify:track:7pV6zXFpCwrrmcosBAtp0o,0.378,Rx (Medicate),Theory of a Deadman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,33,0.0113,https://api.spotify.com/v1/audio-analysis/6PtIXICwmoxCgLjw2zApDs,0.371,220538,0.921,6PtIXICwmoxCgLjw2zApDs,2.7e-05,9,0.43,-5.533,1,0.0784,109.675,4,https://api.spotify.com/v1/tracks/6PtIXICwmoxCgLjw2zApDs,audio_features,spotify:track:6PtIXICwmoxCgLjw2zApDs,0.508,"Young Lady, You're Scaring Me",Ron Gallo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,34,7.170000000000001e-05,https://api.spotify.com/v1/audio-analysis/6MYDgwoVMBlxhYnaRVjgN7,0.407,212920,0.932,6MYDgwoVMBlxhYnaRVjgN7,2.69e-05,5,0.12,-5.922999999999999,0,0.0798,165.028,5,https://api.spotify.com/v1/tracks/6MYDgwoVMBlxhYnaRVjgN7,audio_features,spotify:track:6MYDgwoVMBlxhYnaRVjgN7,0.29100000000000004,Still Here,Ego Kill Talent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,35,0.00264,https://api.spotify.com/v1/audio-analysis/5jsDxDkJ1PqyYUWhDMr86B,0.481,256533,0.945,5jsDxDkJ1PqyYUWhDMr86B,0.0,1,0.135,-5.468,1,0.0813,157.059,4,https://api.spotify.com/v1/tracks/5jsDxDkJ1PqyYUWhDMr86B,audio_features,spotify:track:5jsDxDkJ1PqyYUWhDMr86B,0.4270000000000001,Song #3,Stone Sour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,5.83e-05,https://api.spotify.com/v1/audio-analysis/2f3BjA4maW3J0W0lbK6dEt,0.465,204427,0.8740000000000001,2f3BjA4maW3J0W0lbK6dEt,0.0,4,0.16,-5.058,0,0.0523,85.947,4,https://api.spotify.com/v1/tracks/2f3BjA4maW3J0W0lbK6dEt,audio_features,spotify:track:2f3BjA4maW3J0W0lbK6dEt,0.379,Madness,All That Remains,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,37,2.4100000000000006e-05,https://api.spotify.com/v1/audio-analysis/7nhWGgLQCCH8AhhLGUjutJ,0.461,250213,0.7959999999999999,7nhWGgLQCCH8AhhLGUjutJ,0.127,2,0.106,-4.359,1,0.0328,84.001,4,https://api.spotify.com/v1/tracks/7nhWGgLQCCH8AhhLGUjutJ,audio_features,spotify:track:7nhWGgLQCCH8AhhLGUjutJ,0.589,Let You Down,Seether,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,38,0.104,https://api.spotify.com/v1/audio-analysis/2XTkpF9T2PKvcLgamGJGx1,0.365,268733,0.804,2XTkpF9T2PKvcLgamGJGx1,6.579999999999999e-05,9,0.15,-5.9220000000000015,0,0.105,171.597,4,https://api.spotify.com/v1/tracks/2XTkpF9T2PKvcLgamGJGx1,audio_features,spotify:track:2XTkpF9T2PKvcLgamGJGx1,0.5770000000000001,Goodbye Angels,Red Hot Chili Peppers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,39,6.06e-06,https://api.spotify.com/v1/audio-analysis/4KSwyQuDTKqpdl2MAzXlcq,0.42,175500,0.818,4KSwyQuDTKqpdl2MAzXlcq,0.0156,8,0.373,-6.626,1,0.052000000000000005,137.958,4,https://api.spotify.com/v1/tracks/4KSwyQuDTKqpdl2MAzXlcq,audio_features,spotify:track:4KSwyQuDTKqpdl2MAzXlcq,0.5329999999999999,The Right Mistake,Decades,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,0.000958,https://api.spotify.com/v1/audio-analysis/3IEHJ5lWMxExmrn2zlhcVu,0.318,192560,0.914,3IEHJ5lWMxExmrn2zlhcVu,8.98e-05,0,0.368,-4.147,1,0.279,187.773,4,https://api.spotify.com/v1/tracks/3IEHJ5lWMxExmrn2zlhcVu,audio_features,spotify:track:3IEHJ5lWMxExmrn2zlhcVu,0.32299999999999995,Champion,Fall Out Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,41,9.6e-05,https://api.spotify.com/v1/audio-analysis/5pA8rhMNWI0BgoFXArpqKp,0.603,177453,0.831,5pA8rhMNWI0BgoFXArpqKp,1.32e-05,4,0.191,-5.437,0,0.0721,119.948,4,https://api.spotify.com/v1/tracks/5pA8rhMNWI0BgoFXArpqKp,audio_features,spotify:track:5pA8rhMNWI0BgoFXArpqKp,0.337,Cobra,Far From Alaska,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,42,4.28e-05,https://api.spotify.com/v1/audio-analysis/62ovcuwlrPHfLxueBGokp1,0.29,228720,0.928,62ovcuwlrPHfLxueBGokp1,9.97e-05,10,0.0822,-2.402,0,0.0586,184.052,4,https://api.spotify.com/v1/tracks/62ovcuwlrPHfLxueBGokp1,audio_features,spotify:track:62ovcuwlrPHfLxueBGokp1,0.588,The Violence,Rise Against,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,43,4.63e-05,https://api.spotify.com/v1/audio-analysis/3oqYMRKQcwyNmFn1VD2ukD,0.419,180853,0.971,3oqYMRKQcwyNmFn1VD2ukD,1.4300000000000004e-05,7,0.171,-3.622,1,0.0909,180.033,4,https://api.spotify.com/v1/tracks/3oqYMRKQcwyNmFn1VD2ukD,audio_features,spotify:track:3oqYMRKQcwyNmFn1VD2ukD,0.677,Revolution Radio,Green Day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,44,0.00456,https://api.spotify.com/v1/audio-analysis/3meXdlcyYTgukuOfX6VyhJ,0.513,272240,0.932,3meXdlcyYTgukuOfX6VyhJ,2.48e-05,10,0.245,-5.016,1,0.172,168.062,4,https://api.spotify.com/v1/tracks/3meXdlcyYTgukuOfX6VyhJ,audio_features,spotify:track:3meXdlcyYTgukuOfX6VyhJ,0.665,Amsterdam,Nothing But Thieves,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,45,0.28300000000000003,https://api.spotify.com/v1/audio-analysis/0gL4RuAaXBBC5eNnlGwa6V,0.593,216771,0.711,0gL4RuAaXBBC5eNnlGwa6V,0.0,7,0.208,-6.593,0,0.0301,121.96,4,https://api.spotify.com/v1/tracks/0gL4RuAaXBBC5eNnlGwa6V,audio_features,spotify:track:0gL4RuAaXBBC5eNnlGwa6V,0.25,Periscope (feat. Skylar Grey),Papa Roach,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,46,9.78e-05,https://api.spotify.com/v1/audio-analysis/4STtE8vtSXM17vVqp4KQhK,0.156,194973,0.8490000000000001,4STtE8vtSXM17vVqp4KQhK,0.5539999999999999,3,0.0793,-5.5,0,0.0664,186.164,3,https://api.spotify.com/v1/tracks/4STtE8vtSXM17vVqp4KQhK,audio_features,spotify:track:4STtE8vtSXM17vVqp4KQhK,0.5710000000000001,Lullaby,Frank Carter & The Rattlesnakes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,47,0.000136,https://api.spotify.com/v1/audio-analysis/2mwnYvlLVP465u9V9wjUGj,0.4,245573,0.946,2mwnYvlLVP465u9V9wjUGj,0.853,1,0.155,-3.966,0,0.0634,161.591,4,https://api.spotify.com/v1/tracks/2mwnYvlLVP465u9V9wjUGj,audio_features,spotify:track:2mwnYvlLVP465u9V9wjUGj,0.611,Find Me,Kings of Leon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,48,0.000359,https://api.spotify.com/v1/audio-analysis/7bt2Ii7x0O2XX9MNFuxnBV,0.302,229551,0.8140000000000001,7bt2Ii7x0O2XX9MNFuxnBV,3.82e-06,2,0.12,-6.629,1,0.185,174.734,4,https://api.spotify.com/v1/tracks/7bt2Ii7x0O2XX9MNFuxnBV,audio_features,spotify:track:7bt2Ii7x0O2XX9MNFuxnBV,0.57,Collision Course (feat. Far From Alaska & Ego Kill Talent),Far From Alaska,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,49,0.000353,https://api.spotify.com/v1/audio-analysis/5V3mdRI2yQxbSsJGDPc5lD,0.42,210240,0.929,5V3mdRI2yQxbSsJGDPc5lD,0.0007469999999999999,7,0.122,-3.899,0,0.121,127.204,4,https://api.spotify.com/v1/tracks/5V3mdRI2yQxbSsJGDPc5lD,audio_features,spotify:track:5V3mdRI2yQxbSsJGDPc5lD,0.3,Chop Suey!,System Of A Down,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,0,0.0133,https://api.spotify.com/v1/audio-analysis/7pV6zXFpCwrrmcosBAtp0o,0.639,233173,0.71,7pV6zXFpCwrrmcosBAtp0o,0.0,1,0.118,-7.445,1,0.0275,119.989,4,https://api.spotify.com/v1/tracks/7pV6zXFpCwrrmcosBAtp0o,audio_features,spotify:track:7pV6zXFpCwrrmcosBAtp0o,0.378,Rx (Medicate),Theory of a Deadman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,1,0.161,https://api.spotify.com/v1/audio-analysis/3H5EsEaJZNdmtuyWOWdSC9,0.35700000000000004,235720,0.919,3H5EsEaJZNdmtuyWOWdSC9,2.17e-05,2,0.322,-4.271,1,0.0487,175.9,4,https://api.spotify.com/v1/tracks/3H5EsEaJZNdmtuyWOWdSC9,audio_features,spotify:track:3H5EsEaJZNdmtuyWOWdSC9,0.738,Safari Song,Greta Van Fleet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52,2,0.000119,https://api.spotify.com/v1/audio-analysis/5UMD1Iz7yyVK8Q5FLsVt3q,0.4920000000000001,188228,0.7609999999999999,5UMD1Iz7yyVK8Q5FLsVt3q,0.0,8,0.0934,-7.041,1,0.0363,139.98,4,https://api.spotify.com/v1/tracks/5UMD1Iz7yyVK8Q5FLsVt3q,audio_features,spotify:track:5UMD1Iz7yyVK8Q5FLsVt3q,0.395,Walk On Water,Thirty Seconds To Mars,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,3,0.000735,https://api.spotify.com/v1/audio-analysis/3PBXTtPiOqfYcbc30ydVTz,0.495,198080,0.747,3PBXTtPiOqfYcbc30ydVTz,0.000356,0,0.192,-5.3020000000000005,1,0.0328,130.04,4,https://api.spotify.com/v1/tracks/3PBXTtPiOqfYcbc30ydVTz,audio_features,spotify:track:3PBXTtPiOqfYcbc30ydVTz,0.457,Freeze Me,Death From Above 1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,54,4,0.00129,https://api.spotify.com/v1/audio-analysis/03YoRDLmG333y0ORu2D5A4,0.462,223067,0.957,03YoRDLmG333y0ORu2D5A4,0.00203,10,0.314,-3.304,1,0.131,165.112,4,https://api.spotify.com/v1/tracks/03YoRDLmG333y0ORu2D5A4,audio_features,spotify:track:03YoRDLmG333y0ORu2D5A4,0.498,Run For Cover,The Killers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,5,0.00464,https://api.spotify.com/v1/audio-analysis/5f8z7Cp7CY9T54Cnq1YVlh,0.638,214147,0.6,5f8z7Cp7CY9T54Cnq1YVlh,0.00988,1,0.0565,-4.397,1,0.0279,88.006,4,https://api.spotify.com/v1/tracks/5f8z7Cp7CY9T54Cnq1YVlh,audio_features,spotify:track:5f8z7Cp7CY9T54Cnq1YVlh,0.579,Giver,K.Flay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,56,6,0.002,https://api.spotify.com/v1/audio-analysis/60eOMEt3WNVX1m1jmApmnX,0.546,246787,0.583,60eOMEt3WNVX1m1jmApmnX,0.173,6,0.115,-7.317,0,0.0348,128.017,4,https://api.spotify.com/v1/tracks/60eOMEt3WNVX1m1jmApmnX,audio_features,spotify:track:60eOMEt3WNVX1m1jmApmnX,0.235,Live In The Moment,Portugal. The Man,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
