,0,Unnamed: 0,acousticness,analysis_url,artist,danceability,duration_ms,eletronica,energy,funk,id,instrumentalness,key,liveness,loudness,metal,mode,rap,rock,sertanejo,song_title,speechiness,tempo,time_signature,track_href,type,uri,valence
6,,6,0.218,https://api.spotify.com/v1/audio-analysis/4qO17EAZDSj9tWBkGW8lOa,Edi Rock,0.782,235180.0,0.0,0.491,0.0,4qO17EAZDSj9tWBkGW8lOa,0.0,7.0,0.168,-9.762,0.0,1.0,1.0,0.0,0.0,Special,0.081,94.99600000000001,4.0,https://api.spotify.com/v1/tracks/4qO17EAZDSj9tWBkGW8lOa,audio_features,spotify:track:4qO17EAZDSj9tWBkGW8lOa,0.653
0,,0,0.0724,https://api.spotify.com/v1/audio-analysis/5mAxA6Q1SIym6dPNiFLUyd,Steve Aoki,0.545,205333.0,1.0,0.865,0.0,5mAxA6Q1SIym6dPNiFLUyd,4.79e-06,6.0,0.919,-2.6010000000000004,0.0,0.0,0.0,0.0,0.0,All Night,0.0522,89.992,4.0,https://api.spotify.com/v1/tracks/5mAxA6Q1SIym6dPNiFLUyd,audio_features,spotify:track:5mAxA6Q1SIym6dPNiFLUyd,0.332
1,,1,0.0789,https://api.spotify.com/v1/audio-analysis/0tPQPaOKM32WgMSbPCYyRH,David Guetta,0.721,172687.0,1.0,0.873,0.0,0tPQPaOKM32WgMSbPCYyRH,0.0,1.0,0.0824,-4.7410000000000005,0.0,1.0,0.0,0.0,0.0,Dirty Sexy Money (feat. Charli XCX & French Montana),0.11900000000000001,79.943,4.0,https://api.spotify.com/v1/tracks/0tPQPaOKM32WgMSbPCYyRH,audio_features,spotify:track:0tPQPaOKM32WgMSbPCYyRH,0.552
2,,2,0.303,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb,Alan Walker,0.6579999999999999,199111.0,1.0,0.6779999999999999,0.0,5yFSF6qQA1rcLsQRnBsZgb,0.0,1.0,0.361,-4.407,0.0,1.0,0.0,0.0,0.0,All Falls Down,0.057999999999999996,97.976,4.0,https://api.spotify.com/v1/tracks/5yFSF6qQA1rcLsQRnBsZgb,audio_features,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,0.662
3,,3,0.228,https://api.spotify.com/v1/audio-analysis/6TdweeWiGv35hKXn3tARjA,Marshmello,0.599,190769.0,1.0,0.897,0.0,6TdweeWiGv35hKXn3tARjA,0.0,0.0,0.5539999999999999,-2.7310000000000003,0.0,1.0,0.0,0.0,0.0,You & Me,0.0435,156.016,4.0,https://api.spotify.com/v1/tracks/6TdweeWiGv35hKXn3tARjA,audio_features,spotify:track:6TdweeWiGv35hKXn3tARjA,0.9309999999999999
4,,4,0.0916,https://api.spotify.com/v1/audio-analysis/1f11Vwl6LXUXTKUuZpt4se,4B,0.44799999999999995,153231.0,1.0,0.805,0.0,1f11Vwl6LXUXTKUuZpt4se,0.905,2.0,0.138,-7.31,0.0,1.0,0.0,0.0,0.0,Love Is Dead,0.0583,129.971,4.0,https://api.spotify.com/v1/tracks/1f11Vwl6LXUXTKUuZpt4se,audio_features,spotify:track:1f11Vwl6LXUXTKUuZpt4se,0.0658
5,,5,0.0206,https://api.spotify.com/v1/audio-analysis/3o6ZGE2eIH9Of2BSWVP6yB,HI-LO,0.74,245674.0,1.0,0.987,0.0,3o6ZGE2eIH9Of2BSWVP6yB,0.904,2.0,0.604,-6.236000000000001,0.0,1.0,0.0,0.0,0.0,Men On Mars,0.0395,126.993,4.0,https://api.spotify.com/v1/tracks/3o6ZGE2eIH9Of2BSWVP6yB,audio_features,spotify:track:3o6ZGE2eIH9Of2BSWVP6yB,0.17600000000000002
6,,6,0.0017399999999999998,https://api.spotify.com/v1/audio-analysis/68urkayBu8QD63IRMjWVmn,Matt Fax,0.556,214215.0,1.0,0.823,0.0,68urkayBu8QD63IRMjWVmn,0.9159999999999999,2.0,0.262,-6.246,0.0,1.0,0.0,0.0,0.0,Aura Lusia,0.0435,120.986,4.0,https://api.spotify.com/v1/tracks/68urkayBu8QD63IRMjWVmn,audio_features,spotify:track:68urkayBu8QD63IRMjWVmn,0.0693
0,,0,0.18899999999999997,https://api.spotify.com/v1/audio-analysis/0pDaqgIForVNO4jrtTxcWT,MC Jhowzinho e MC Kadinho,0.8140000000000001,228923.0,0.0,0.653,1.0,0pDaqgIForVNO4jrtTxcWT,0.0,3.0,0.0876,-0.02,0.0,0.0,0.0,0.0,0.0,Agora Vai Sentar,0.0359,130.099,4.0,https://api.spotify.com/v1/tracks/0pDaqgIForVNO4jrtTxcWT,audio_features,spotify:track:0pDaqgIForVNO4jrtTxcWT,0.706
1,,1,0.488,https://api.spotify.com/v1/audio-analysis/1kNVJQEkobOlyfbctPZ4fs,Mc Don Juan,0.675,217846.0,0.0,0.493,1.0,1kNVJQEkobOlyfbctPZ4fs,0.0,1.0,0.073,-5.197,0.0,0.0,0.0,0.0,0.0,Amar Amei,0.0792,129.97899999999998,4.0,https://api.spotify.com/v1/tracks/1kNVJQEkobOlyfbctPZ4fs,audio_features,spotify:track:1kNVJQEkobOlyfbctPZ4fs,0.8170000000000001
2,,2,0.0133,https://api.spotify.com/v1/audio-analysis/6pSYjx66rlqRmGGTHhnjCo,Mc Livinho,0.532,210960.0,0.0,0.467,1.0,6pSYjx66rlqRmGGTHhnjCo,2.91e-06,11.0,0.226,-6.499,0.0,0.0,0.0,0.0,0.0,Fazer Falta,0.11699999999999999,76.792,5.0,https://api.spotify.com/v1/tracks/6pSYjx66rlqRmGGTHhnjCo,audio_features,spotify:track:6pSYjx66rlqRmGGTHhnjCo,0.249
