,Unnamed: 0,acousticness,analysis_url,artist,danceability,duration_ms,eletronica,energy,funk,id,instrumentalness,key,liveness,loudness,metal,mode,rap,rock,sertanejo,song_title,speechiness,tempo,time_signature,track_href,type,uri,valence
26,,0.00969,https://api.spotify.com/v1/audio-analysis/0WuNY0YUrHp7OORIKMws7h,MC WM,0.887,159033,0,0.458,1,0WuNY0YUrHp7OORIKMws7h,0.00422,4,0.0762,2.874,0,1,0,0,0,Amo Baile Funk,0.252,130.057,4,https://api.spotify.com/v1/tracks/0WuNY0YUrHp7OORIKMws7h,audio_features,spotify:track:0WuNY0YUrHp7OORIKMws7h,0.455
27,,0.214,https://api.spotify.com/v1/audio-analysis/3SdYnX1212sx5X0N4Lj3Vb,Lucas Lucco,0.923,170709,0,0.488,1,3SdYnX1212sx5X0N4Lj3Vb,0.0,0,0.165,2.817,0,1,0,0,0,Tic Tac,0.179,129.944,4,https://api.spotify.com/v1/tracks/3SdYnX1212sx5X0N4Lj3Vb,audio_features,spotify:track:3SdYnX1212sx5X0N4Lj3Vb,0.585
28,,0.177,https://api.spotify.com/v1/audio-analysis/5OIyq3F2VbfUCvgWsDcSeO,MC Kekel,0.602,188307,0,0.615,1,5OIyq3F2VbfUCvgWsDcSeO,0.0,5,0.119,6.188,0,1,0,0,0,Solteiro Até Morrer,0.118,114.355,1,https://api.spotify.com/v1/tracks/5OIyq3F2VbfUCvgWsDcSeO,audio_features,spotify:track:5OIyq3F2VbfUCvgWsDcSeO,0.855
29,,0.0254,https://api.spotify.com/v1/audio-analysis/0Chw8wzV8Fyjv8ahoCIr7u,Naiara Azevedo,0.71,160256,0,0.609,1,0Chw8wzV8Fyjv8ahoCIr7u,0.0,0,0.624,7.012,0,1,0,0,0,Mentalmente,0.178,127.867,4,https://api.spotify.com/v1/tracks/0Chw8wzV8Fyjv8ahoCIr7u,audio_features,spotify:track:0Chw8wzV8Fyjv8ahoCIr7u,0.501
30,,0.253,https://api.spotify.com/v1/audio-analysis/6aIrHPvM3l16MeS7iOQRYO,Dennis DJ,0.504,178960,0,0.837,1,6aIrHPvM3l16MeS7iOQRYO,0.0,3,0.155,2.917,0,0,0,0,0,Um Brinde,0.276,179.877,4,https://api.spotify.com/v1/tracks/6aIrHPvM3l16MeS7iOQRYO,audio_features,spotify:track:6aIrHPvM3l16MeS7iOQRYO,0.801
31,,0.327,https://api.spotify.com/v1/audio-analysis/6gxcySGdwlisjOUGYmJmB8,Mc Livinho,0.751,161684,0,0.643,1,6gxcySGdwlisjOUGYmJmB8,3.54e-05,4,0.18,4.703,0,0,0,0,0,Esse Dom,0.0497,95.054,4,https://api.spotify.com/v1/tracks/6gxcySGdwlisjOUGYmJmB8,audio_features,spotify:track:6gxcySGdwlisjOUGYmJmB8,0.797
32,,0.0659,https://api.spotify.com/v1/audio-analysis/2LMUigZo4BGaFD8njSlRKe,Mc Lon,0.761,152471,0,0.468,1,2LMUigZo4BGaFD8njSlRKe,0.0,1,0.103,7.617,0,1,0,0,0,Tudo C,0.0603,169.854,4,https://api.spotify.com/v1/tracks/2LMUigZo4BGaFD8njSlRKe,audio_features,spotify:track:2LMUigZo4BGaFD8njSlRKe,0.77
33,,0.115,https://api.spotify.com/v1/audio-analysis/7ax6e6VSq1gUZfJf3WrqTa,MC Dino,0.699,201370,0,0.838,1,7ax6e6VSq1gUZfJf3WrqTa,0.0,8,0.157,2.227,0,0,0,0,0,Bumbum em Câmera Lenta,0.111,121.653,3,https://api.spotify.com/v1/tracks/7ax6e6VSq1gUZfJf3WrqTa,audio_features,spotify:track:7ax6e6VSq1gUZfJf3WrqTa,0.691
34,,0.26,https://api.spotify.com/v1/audio-analysis/3Fe8bWa1C2NCVHNsKhgVtf,MC Kekel,0.936,122305,0,0.603,1,3Fe8bWa1C2NCVHNsKhgVtf,0.0,5,0.0765,2.978,0,0,0,0,0,Vem no Tamborzão,0.048,130.069,4,https://api.spotify.com/v1/tracks/3Fe8bWa1C2NCVHNsKhgVtf,audio_features,spotify:track:3Fe8bWa1C2NCVHNsKhgVtf,0.666
35,,0.164,https://api.spotify.com/v1/audio-analysis/5aDo766aR7iajTxPJmoOaV,MC MM,0.852,134774,0,0.578,1,5aDo766aR7iajTxPJmoOaV,0.00406,8,0.051,6.51,0,1,0,0,0,Cocota Doidinha,0.0606,86.651,5,https://api.spotify.com/v1/tracks/5aDo766aR7iajTxPJmoOaV,audio_features,spotify:track:5aDo766aR7iajTxPJmoOaV,0.972
36,,0.0312,https://api.spotify.com/v1/audio-analysis/3PlQ1p0Rw9wbMGyxLu5RBs,MC Kekel,0.836,180924,0,0.464,1,3PlQ1p0Rw9wbMGyxLu5RBs,0.0,11,0.0623,3.257,0,1,0,0,0,Sensacional,0.161,86.629,5,https://api.spotify.com/v1/tracks/3PlQ1p0Rw9wbMGyxLu5RBs,audio_features,spotify:track:3PlQ1p0Rw9wbMGyxLu5RBs,0.388
37,,0.055,https://api.spotify.com/v1/audio-analysis/4irVzOH7rMxepXRB30T1J4,MC JottaPê,0.804,161684,0,0.631,1,4irVzOH7rMxepXRB30T1J4,2.26e-06,7,0.0873,7.905,0,1,0,0,0,Elas Já Estão Prontas,0.0531,94.981,4,https://api.spotify.com/v1/tracks/4irVzOH7rMxepXRB30T1J4,audio_features,spotify:track:4irVzOH7rMxepXRB30T1J4,0.588
38,,0.0813,https://api.spotify.com/v1/audio-analysis/6UUS7Dvp308bAqrs5iLV9P,MC Kevinho,0.879,166737,0,0.697,1,6UUS7Dvp308bAqrs5iLV9P,0.0,9,0.0967,3.932,0,0,0,0,0,Vem Novinha,0.112,95.06,4,https://api.spotify.com/v1/tracks/6UUS7Dvp308bAqrs5iLV9P,audio_features,spotify:track:6UUS7Dvp308bAqrs5iLV9P,0.789
39,,0.152,https://api.spotify.com/v1/audio-analysis/5xHWhGploJWW47DddHvKBi,Mc João,0.881,187611,0,0.604,1,5xHWhGploJWW47DddHvKBi,0.0,1,0.132,2.838,0,1,0,0,0,"Quer Brincar, Brinca Direito",0.0886,130.11,4,https://api.spotify.com/v1/tracks/5xHWhGploJWW47DddHvKBi,audio_features,spotify:track:5xHWhGploJWW47DddHvKBi,0.259
40,,0.354,https://api.spotify.com/v1/audio-analysis/7yYOMPwpV5CsK0cxoAZT6B,MC Kevinho,0.674,169351,0,0.789,1,7yYOMPwpV5CsK0cxoAZT6B,0.0,7,0.115,4.63,0,1,0,0,0,Encaixa,0.287,163.896,4,https://api.spotify.com/v1/tracks/7yYOMPwpV5CsK0cxoAZT6B,audio_features,spotify:track:7yYOMPwpV5CsK0cxoAZT6B,0.874
41,,0.431,https://api.spotify.com/v1/audio-analysis/2wErRcEVowIQnYwckxDt0E,Mc Pedrinho,0.644,185652,0,0.69,1,2wErRcEVowIQnYwckxDt0E,0.0,7,0.0815,4.791,0,0,0,0,0,Vou de BMW,0.353,87.492,5,https://api.spotify.com/v1/tracks/2wErRcEVowIQnYwckxDt0E,audio_features,spotify:track:2wErRcEVowIQnYwckxDt0E,0.601
42,,0.637,https://api.spotify.com/v1/audio-analysis/5unRJjQAtr1feh1PZt2pgc,MC Lan,0.903,169482,0,0.531,1,5unRJjQAtr1feh1PZt2pgc,2.1e-06,10,0.0369,4.662,0,1,0,0,0,Nois é Thug Life,0.187,129.932,4,https://api.spotify.com/v1/tracks/5unRJjQAtr1feh1PZt2pgc,audio_features,spotify:track:5unRJjQAtr1feh1PZt2pgc,0.788
43,,0.374,https://api.spotify.com/v1/audio-analysis/0SKfV6E5xeKgBQn159vxAq,Delano,0.635,190029,0,0.641,1,0SKfV6E5xeKgBQn159vxAq,6.56e-06,7,0.111,1.407,0,1,0,0,0,Bem gostosin,0.377,86.446,5,https://api.spotify.com/v1/tracks/0SKfV6E5xeKgBQn159vxAq,audio_features,spotify:track:0SKfV6E5xeKgBQn159vxAq,0.504
44,,0.00257,https://api.spotify.com/v1/audio-analysis/3FGVKAwWQspi7RuBfPMYuH,MC MM,0.828,186902,0,0.837,1,3FGVKAwWQspi7RuBfPMYuH,0.00394,10,0.0975,4.333,0,0,0,0,0,Desce Tequila,0.0369,130.023,4,https://api.spotify.com/v1/tracks/3FGVKAwWQspi7RuBfPMYuH,audio_features,spotify:track:3FGVKAwWQspi7RuBfPMYuH,0.473
45,,0.202,https://api.spotify.com/v1/audio-analysis/7oGMDtpJLTME6Sokj7VwYi,Mc Zaac,0.944,162508,0,0.757,1,7oGMDtpJLTME6Sokj7VwYi,0.0,6,0.0667,1.199,0,1,0,0,0,Te Jurupinga,0.0697,130.012,4,https://api.spotify.com/v1/tracks/7oGMDtpJLTME6Sokj7VwYi,audio_features,spotify:track:7oGMDtpJLTME6Sokj7VwYi,0.915
46,,0.0506,https://api.spotify.com/v1/audio-analysis/3ao5U0ksMLvgSoJqOpsgmv,Bonde R300,0.606,217891,0,0.536,1,3ao5U0ksMLvgSoJqOpsgmv,0.0,1,0.0938,2.431,0,0,0,0,0,Oh Nanana,0.53,172.335,5,https://api.spotify.com/v1/tracks/3ao5U0ksMLvgSoJqOpsgmv,audio_features,spotify:track:3ao5U0ksMLvgSoJqOpsgmv,0.614
47,,0.141,https://api.spotify.com/v1/audio-analysis/2wc8HF4fqX4oPBuZnadO8t,Mc Don Juan,0.625,257280,0,0.699,1,2wc8HF4fqX4oPBuZnadO8t,0.0,11,0.301,4.36,0,1,0,0,0,Lei do Retorno,0.174,129.844,4,https://api.spotify.com/v1/tracks/2wc8HF4fqX4oPBuZnadO8t,audio_features,spotify:track:2wc8HF4fqX4oPBuZnadO8t,0.789
48,,0.192,https://api.spotify.com/v1/audio-analysis/4PLniSkB6U6mOv7cqSj3ag,Mc Don Juan,0.796,270420,0,0.376,1,4PLniSkB6U6mOv7cqSj3ag,0.0,7,0.113,4.2,0,1,0,0,0,Não Vou Te Dar Atenção,0.208,87.759,5,https://api.spotify.com/v1/tracks/4PLniSkB6U6mOv7cqSj3ag,audio_features,spotify:track:4PLniSkB6U6mOv7cqSj3ag,0.572
49,,0.609,https://api.spotify.com/v1/audio-analysis/1oyPNkMYTXjzA6IZQYZfSq,Bonde R300,0.94,239125,0,0.605,1,1oyPNkMYTXjzA6IZQYZfSq,0.0,3,0.523,0.852,0,1,0,0,0,Adoleta,0.276,129.997,4,https://api.spotify.com/v1/tracks/1oyPNkMYTXjzA6IZQYZfSq,audio_features,spotify:track:1oyPNkMYTXjzA6IZQYZfSq,0.595
0,,0.0255,https://api.spotify.com/v1/audio-analysis/6zp6PbBzByRcPTQtXLQV9x,MC Kekel,0.553,153231,0,0.664,1,6zp6PbBzByRcPTQtXLQV9x,0.000101,8,0.125,0.355,0,1,0,0,0,Mandella É Meu Nome,0.0673,86.559,5,https://api.spotify.com/v1/tracks/6zp6PbBzByRcPTQtXLQV9x,audio_features,spotify:track:6zp6PbBzByRcPTQtXLQV9x,0.608
1,,0.189,https://api.spotify.com/v1/audio-analysis/0pDaqgIForVNO4jrtTxcWT,MC Jhowzinho e MC Kadinho,0.814,228923,0,0.653,1,0pDaqgIForVNO4jrtTxcWT,0.0,3,0.0876,0.02,0,0,0,0,0,Agora Vai Sentar,0.0359,130.099,4,https://api.spotify.com/v1/tracks/0pDaqgIForVNO4jrtTxcWT,audio_features,spotify:track:0pDaqgIForVNO4jrtTxcWT,0.706
2,,0.812,https://api.spotify.com/v1/audio-analysis/7vgNGxchhqDQWjKjLPTPro,MC Gustta,0.685,215938,0,0.648,1,7vgNGxchhqDQWjKjLPTPro,0.0019,11,0.21,3.536,0,0,0,0,0,Abusadamente,0.149,122.599,4,https://api.spotify.com/v1/tracks/7vgNGxchhqDQWjKjLPTPro,audio_features,spotify:track:7vgNGxchhqDQWjKjLPTPro,0.389
3,,0.34,https://api.spotify.com/v1/audio-analysis/3ipKvc6xyJbTxVwoEjpLNv,MC Gudan,0.791,265900,0,0.638,1,3ipKvc6xyJbTxVwoEjpLNv,0.0,0,0.0816,0.674,0,0,0,0,0,Boca de Pêlo,0.0834,86.65,5,https://api.spotify.com/v1/tracks/3ipKvc6xyJbTxVwoEjpLNv,audio_features,spotify:track:3ipKvc6xyJbTxVwoEjpLNv,0.694
4,,0.354,https://api.spotify.com/v1/audio-analysis/7yYOMPwpV5CsK0cxoAZT6B,MC Kevinho,0.674,169351,0,0.789,1,7yYOMPwpV5CsK0cxoAZT6B,0.0,7,0.115,4.63,0,1,0,0,0,Encaixa,0.287,163.896,4,https://api.spotify.com/v1/tracks/7yYOMPwpV5CsK0cxoAZT6B,audio_features,spotify:track:7yYOMPwpV5CsK0cxoAZT6B,0.874
5,,0.127,https://api.spotify.com/v1/audio-analysis/7CtFr21TzdM4ntuBkwzpxg,Jerry Smith,0.879,189048,0,0.626,1,7CtFr21TzdM4ntuBkwzpxg,0.0,7,0.0656,2.122,0,1,0,0,0,Troféu do Ano,0.143,160.047,4,https://api.spotify.com/v1/tracks/7CtFr21TzdM4ntuBkwzpxg,audio_features,spotify:track:7CtFr21TzdM4ntuBkwzpxg,0.848
6,,0.202,https://api.spotify.com/v1/audio-analysis/7oGMDtpJLTME6Sokj7VwYi,Mc Zaac,0.944,162508,0,0.757,1,7oGMDtpJLTME6Sokj7VwYi,0.0,6,0.0667,1.199,0,1,0,0,0,Te Jurupinga,0.0697,130.012,4,https://api.spotify.com/v1/tracks/7oGMDtpJLTME6Sokj7VwYi,audio_features,spotify:track:7oGMDtpJLTME6Sokj7VwYi,0.915
7,,0.177,https://api.spotify.com/v1/audio-analysis/5OIyq3F2VbfUCvgWsDcSeO,MC Kekel,0.602,188307,0,0.615,1,5OIyq3F2VbfUCvgWsDcSeO,0.0,5,0.119,6.188,0,1,0,0,0,Solteiro Até Morrer,0.118,114.355,1,https://api.spotify.com/v1/tracks/5OIyq3F2VbfUCvgWsDcSeO,audio_features,spotify:track:5OIyq3F2VbfUCvgWsDcSeO,0.855
8,,0.00579,https://api.spotify.com/v1/audio-analysis/2mL3B5GilTm4dUT6P8LVpd,Jerry Smith,0.855,180114,0,0.506,1,2mL3B5GilTm4dUT6P8LVpd,0.0,6,0.101,5.303,0,1,0,0,0,Pode Se Soltar,0.345,160.088,4,https://api.spotify.com/v1/tracks/2mL3B5GilTm4dUT6P8LVpd,audio_features,spotify:track:2mL3B5GilTm4dUT6P8LVpd,0.699
9,,0.131,https://api.spotify.com/v1/audio-analysis/6AHaZSpN6lSueoYYotkTiq,MC WM,0.936,124645,0,0.577,1,6AHaZSpN6lSueoYYotkTiq,0.0,9,0.142,2.799,0,1,0,0,0,Transariano,0.0814,129.983,4,https://api.spotify.com/v1/tracks/6AHaZSpN6lSueoYYotkTiq,audio_features,spotify:track:6AHaZSpN6lSueoYYotkTiq,0.794
10,,0.0215,https://api.spotify.com/v1/audio-analysis/59U9QYSLEUFltJMr8Hqvho,MC Leléto,0.944,175938,0,0.816,1,59U9QYSLEUFltJMr8Hqvho,0.0,7,0.0562,0.903,0,1,0,0,0,Ta Embassado,0.184,132.005,4,https://api.spotify.com/v1/tracks/59U9QYSLEUFltJMr8Hqvho,audio_features,spotify:track:59U9QYSLEUFltJMr8Hqvho,0.429
11,,0.0984,https://api.spotify.com/v1/audio-analysis/2I6sxgMWUBEIuycSydvqIt,MC Kauê da CP,0.878,157022,0,0.933,1,2I6sxgMWUBEIuycSydvqIt,0.0,7,0.34,2.649,0,1,0,0,0,Expert em Putaria,0.244,130.008,4,https://api.spotify.com/v1/tracks/2I6sxgMWUBEIuycSydvqIt,audio_features,spotify:track:2I6sxgMWUBEIuycSydvqIt,0.654
12,,0.564,https://api.spotify.com/v1/audio-analysis/4s75aDCVs0lm1ubPpw9cf8,Jerry Smith,0.656,189518,0,0.861,1,4s75aDCVs0lm1ubPpw9cf8,0.00583,7,0.0733,0.111,0,0,0,0,0,Nossa Que Absurdo,0.131,132.956,4,https://api.spotify.com/v1/tracks/4s75aDCVs0lm1ubPpw9cf8,audio_features,spotify:track:4s75aDCVs0lm1ubPpw9cf8,0.838
13,,0.0641,https://api.spotify.com/v1/audio-analysis/5bMH6ZfrXUQTj7VrnmnR9F,Mc 2k,0.787,140829,0,0.429,1,5bMH6ZfrXUQTj7VrnmnR9F,0.0,11,0.333,6.335,0,0,0,0,0,Na Brisa Ela Dança,0.475,129.674,4,https://api.spotify.com/v1/tracks/5bMH6ZfrXUQTj7VrnmnR9F,audio_features,spotify:track:5bMH6ZfrXUQTj7VrnmnR9F,0.489
14,,0.826,https://api.spotify.com/v1/audio-analysis/7KBfjlQ85Fqs2MCCvXSW0c,MC Fioti,0.957,155550,0,0.667,1,7KBfjlQ85Fqs2MCCvXSW0c,0.0205,10,0.179,5.353,0,0,0,0,0,Joga o Bum Bum Tamtam,0.0856,132.01,4,https://api.spotify.com/v1/tracks/7KBfjlQ85Fqs2MCCvXSW0c,audio_features,spotify:track:7KBfjlQ85Fqs2MCCvXSW0c,0.556
15,,0.0116,https://api.spotify.com/v1/audio-analysis/1C13CY3BoB8imJBjV9E3jT,MC WM,0.965,169665,0,0.796,1,1C13CY3BoB8imJBjV9E3jT,0.000518,9,0.0568,1.151,0,0,0,0,0,Rabetania,0.0666,133.095,4,https://api.spotify.com/v1/tracks/1C13CY3BoB8imJBjV9E3jT,audio_features,spotify:track:1C13CY3BoB8imJBjV9E3jT,0.923
16,,0.00257,https://api.spotify.com/v1/audio-analysis/3FGVKAwWQspi7RuBfPMYuH,MC MM,0.828,186902,0,0.837,1,3FGVKAwWQspi7RuBfPMYuH,0.00394,10,0.0975,4.333,0,0,0,0,0,Desce Tequila,0.0369,130.023,4,https://api.spotify.com/v1/tracks/3FGVKAwWQspi7RuBfPMYuH,audio_features,spotify:track:3FGVKAwWQspi7RuBfPMYuH,0.473
17,,0.177,https://api.spotify.com/v1/audio-analysis/5WXolxbIWSmddQnmTVemcv,Mc Rodolfinho,0.89,205454,0,0.545,1,5WXolxbIWSmddQnmTVemcv,0.0,8,0.0563,3.004,0,0,0,0,0,Não Chora,0.0603,132.073,4,https://api.spotify.com/v1/tracks/5WXolxbIWSmddQnmTVemcv,audio_features,spotify:track:5WXolxbIWSmddQnmTVemcv,0.719
18,,0.0284,https://api.spotify.com/v1/audio-analysis/2PS6YQ9jMpm0uCg4sQ1ygm,Mc Don Juan,0.752,215226,0,0.386,1,2PS6YQ9jMpm0uCg4sQ1ygm,0.0,11,0.579,3.39,0,1,0,0,0,Oh Novinha,0.643,86.555,5,https://api.spotify.com/v1/tracks/2PS6YQ9jMpm0uCg4sQ1ygm,audio_features,spotify:track:2PS6YQ9jMpm0uCg4sQ1ygm,0.339
19,,0.0335,https://api.spotify.com/v1/audio-analysis/3f0qhamPESkREnA4hP3IvR,MC Marvin,0.94,150909,0,0.522,1,3f0qhamPESkREnA4hP3IvR,0.0,3,0.0689,6.702,0,0,0,0,0,"Oi, Amor!",0.115,132.066,4,https://api.spotify.com/v1/tracks/3f0qhamPESkREnA4hP3IvR,audio_features,spotify:track:3f0qhamPESkREnA4hP3IvR,0.491
20,,0.0372,https://api.spotify.com/v1/audio-analysis/5I0UymcLj8MnmJkO4Pxmmm,MC WM,0.911,188343,0,0.627,1,5I0UymcLj8MnmJkO4Pxmmm,0.000881,1,0.168,3.689,0,0,0,0,0,"Opa, Opa",0.0654,130.158,4,https://api.spotify.com/v1/tracks/5I0UymcLj8MnmJkO4Pxmmm,audio_features,spotify:track:5I0UymcLj8MnmJkO4Pxmmm,0.644
21,,0.0486,https://api.spotify.com/v1/audio-analysis/67TDMGuUbLI5P3vnXifBO7,MC Mozão,0.73,166500,0,0.537,1,67TDMGuUbLI5P3vnXifBO7,0.0,10,0.0659,1.802,0,0,0,0,0,Bandida,0.358,129.991,4,https://api.spotify.com/v1/tracks/67TDMGuUbLI5P3vnXifBO7,audio_features,spotify:track:67TDMGuUbLI5P3vnXifBO7,0.757
22,,0.172,https://api.spotify.com/v1/audio-analysis/77TElJdpImw8cSv6t4mCIr,MC Lan,0.83,179769,0,0.385,1,77TElJdpImw8cSv6t4mCIr,0.000921,1,0.12,2.421,0,0,0,0,0,Open The Tcheka,0.441,86.608,5,https://api.spotify.com/v1/tracks/77TElJdpImw8cSv6t4mCIr,audio_features,spotify:track:77TElJdpImw8cSv6t4mCIr,0.288
23,,0.177,https://api.spotify.com/v1/audio-analysis/1zhfU6YXa2pXUAQdG1NvBZ,Mc Zaac,0.895,166060,0,0.691,1,1zhfU6YXa2pXUAQdG1NvBZ,0.000196,1,0.0706,1.214,0,1,0,0,0,Vai Embrazando,0.0645,129.969,4,https://api.spotify.com/v1/tracks/1zhfU6YXa2pXUAQdG1NvBZ,audio_features,spotify:track:1zhfU6YXa2pXUAQdG1NvBZ,0.782
24,,0.0614,https://api.spotify.com/v1/audio-analysis/75V5I4lgGx0bAzvcGO8P3U,MC Hollywood,0.924,182309,0,0.825,1,75V5I4lgGx0bAzvcGO8P3U,0.000632,8,0.127,0.228,0,1,0,0,0,Nunca Mais Eu Vou Dormir,0.285,132.958,4,https://api.spotify.com/v1/tracks/75V5I4lgGx0bAzvcGO8P3U,audio_features,spotify:track:75V5I4lgGx0bAzvcGO8P3U,0.708
25,,0.0558,https://api.spotify.com/v1/audio-analysis/5GPum71p3G7uaW75gJfASh,MC Bin Laden,0.939,151432,0,0.733,1,5GPum71p3G7uaW75gJfASh,0.0,1,0.0546,1.99,0,1,0,0,0,Bumbum Balança,0.216,129.946,4,https://api.spotify.com/v1/tracks/5GPum71p3G7uaW75gJfASh,audio_features,spotify:track:5GPum71p3G7uaW75gJfASh,0.627
26,,0.72,https://api.spotify.com/v1/audio-analysis/6ref5KYsyLFMP7kISe9GWt,MC Coxta,0.881,192052,0,0.656,1,6ref5KYsyLFMP7kISe9GWt,0.0,8,0.135,4.396,0,1,0,0,0,Open Bar,0.082,130.277,4,https://api.spotify.com/v1/tracks/6ref5KYsyLFMP7kISe9GWt,audio_features,spotify:track:6ref5KYsyLFMP7kISe9GWt,0.377
27,,0.396,https://api.spotify.com/v1/audio-analysis/2evRcqkyzWqaD9DJtP2oaU,MC Lan,0.639,170643,0,0.331,1,2evRcqkyzWqaD9DJtP2oaU,0.0051,0,0.236,6.48,0,1,0,0,0,Rabetão,0.332,86.534,5,https://api.spotify.com/v1/tracks/2evRcqkyzWqaD9DJtP2oaU,audio_features,spotify:track:2evRcqkyzWqaD9DJtP2oaU,0.655
28,,0.567,https://api.spotify.com/v1/audio-analysis/6665lUCQNMs8cTkWkVYjtp,Mc 2k,0.965,192215,0,0.523,1,6665lUCQNMs8cTkWkVYjtp,0.000996,9,0.0896,9.375,0,1,0,0,0,É Só Bombada,0.21,130.06,4,https://api.spotify.com/v1/tracks/6665lUCQNMs8cTkWkVYjtp,audio_features,spotify:track:6665lUCQNMs8cTkWkVYjtp,0.92
29,,0.146,https://api.spotify.com/v1/audio-analysis/5Es5IIQLMeKQDKpS4RHOST,Mc Pikachu,0.86,166217,0,0.504,1,5Es5IIQLMeKQDKpS4RHOST,0.00145,1,0.093,2.836,0,1,0,0,0,Lá no Meu Barraco,0.121,130.153,4,https://api.spotify.com/v1/tracks/5Es5IIQLMeKQDKpS4RHOST,audio_features,spotify:track:5Es5IIQLMeKQDKpS4RHOST,0.347
30,,0.224,https://api.spotify.com/v1/audio-analysis/2RJ7kkPu2R5WBxc5Bf2ZtZ,Laís Oliveira,0.812,138462,0,0.426,1,2RJ7kkPu2R5WBxc5Bf2ZtZ,0.0,1,0.0719,10.709,0,1,0,0,0,Foi Engano Seu,0.104,129.973,4,https://api.spotify.com/v1/tracks/2RJ7kkPu2R5WBxc5Bf2ZtZ,audio_features,spotify:track:2RJ7kkPu2R5WBxc5Bf2ZtZ,0.585
31,,0.104,https://api.spotify.com/v1/audio-analysis/6m2LNopVJKsvBB9l7Z1rwn,MC Kevinho,0.766,161593,0,0.62,1,6m2LNopVJKsvBB9l7Z1rwn,0.0,6,0.0796,2.887,0,1,0,0,0,Olha a Explosão,0.127,89.988,4,https://api.spotify.com/v1/tracks/6m2LNopVJKsvBB9l7Z1rwn,audio_features,spotify:track:6m2LNopVJKsvBB9l7Z1rwn,0.367
32,,0.0188,https://api.spotify.com/v1/audio-analysis/5s1bC7aTcDkoe8LAzbalGO,Mc Léléto,0.971,136951,0,0.479,1,5s1bC7aTcDkoe8LAzbalGO,1.1e-05,10,0.0583,2.768,0,0,0,0,0,Bailão,0.0785,129.988,4,https://api.spotify.com/v1/tracks/5s1bC7aTcDkoe8LAzbalGO,audio_features,spotify:track:5s1bC7aTcDkoe8LAzbalGO,0.613
33,,0.222,https://api.spotify.com/v1/audio-analysis/5BJHt32q55QXSC7aUz5W5o,MC Marjory,0.724,131527,0,0.539,1,5BJHt32q55QXSC7aUz5W5o,2.3e-05,4,0.102,6.671,0,1,0,0,0,Com Carinho,0.788,130.128,4,https://api.spotify.com/v1/tracks/5BJHt32q55QXSC7aUz5W5o,audio_features,spotify:track:5BJHt32q55QXSC7aUz5W5o,0.639
34,,0.0827,https://api.spotify.com/v1/audio-analysis/3e8bStwZIEmcql2KskqrCB,MC WM,0.626,188003,0,0.77,1,3e8bStwZIEmcql2KskqrCB,1.89e-05,1,0.0305,1.784,0,1,0,0,0,Grave Faz Bum,0.118,86.73,5,https://api.spotify.com/v1/tracks/3e8bStwZIEmcql2KskqrCB,audio_features,spotify:track:3e8bStwZIEmcql2KskqrCB,0.316
35,,0.0711,https://api.spotify.com/v1/audio-analysis/4BjPsq3MXBNo4Qxg40igEr,MC G15,0.599,232727,0,0.512,1,4BjPsq3MXBNo4Qxg40igEr,0.0,4,0.0816,2.578,0,1,0,0,0,Cara Bacana,0.0641,87.838,5,https://api.spotify.com/v1/tracks/4BjPsq3MXBNo4Qxg40igEr,audio_features,spotify:track:4BjPsq3MXBNo4Qxg40igEr,0.725
36,,0.123,https://api.spotify.com/v1/audio-analysis/1C2953TB4YIAz9XVM001Mw,Mc Jhojhow,0.663,155585,0,0.616,1,1C2953TB4YIAz9XVM001Mw,0.0,5,0.415,1.357,0,1,0,0,0,Chama no Probleminha,0.347,129.982,4,https://api.spotify.com/v1/tracks/1C2953TB4YIAz9XVM001Mw,audio_features,spotify:track:1C2953TB4YIAz9XVM001Mw,0.565
37,,0.65,https://api.spotify.com/v1/audio-analysis/3eoZYHNvSweAX24Ljlf9FY,MC WM,0.953,158224,0,0.427,1,3eoZYHNvSweAX24Ljlf9FY,0.0,10,0.0607,5.818,0,0,0,0,0,Pancadão,0.0746,131.991,4,https://api.spotify.com/v1/tracks/3eoZYHNvSweAX24Ljlf9FY,audio_features,spotify:track:3eoZYHNvSweAX24Ljlf9FY,0.62
38,,0.284,https://api.spotify.com/v1/audio-analysis/4Ti7WdCbPoxBBURxuY6sT9,MC Rahell,0.93,165558,0,0.438,1,4Ti7WdCbPoxBBURxuY6sT9,0.0,8,0.147,6.637,0,1,0,0,0,Vai dar PT,0.351,132.003,4,https://api.spotify.com/v1/tracks/4Ti7WdCbPoxBBURxuY6sT9,audio_features,spotify:track:4Ti7WdCbPoxBBURxuY6sT9,0.856
39,,0.147,https://api.spotify.com/v1/audio-analysis/5GOdteJxakeGVBxVZbGlVw,Wyll Nigga,0.749,184615,0,0.683,1,5GOdteJxakeGVBxVZbGlVw,0.00218,7,0.0807,5.904,0,0,0,0,0,Parado no Tempo,0.0548,130.054,4,https://api.spotify.com/v1/tracks/5GOdteJxakeGVBxVZbGlVw,audio_features,spotify:track:5GOdteJxakeGVBxVZbGlVw,0.707
