,Unnamed: 0,Unnamed: 0.1,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist,rock,funk,eletronica,rap,sertanejo,metal,vaporwave,samba,classica,pop,mpb,punk,reggae,jazz,blues
37,37,37,0.000417,https://api.spotify.com/v1/audio-analysis/4Yx9Tw9dTgQ8eGCq3PRDyn,0.301,255187,0.995,4Yx9Tw9dTgQ8eGCq3PRDyn,0.295,1,0.125,-4.394,0,0.159,88.15,4,https://api.spotify.com/v1/tracks/4Yx9Tw9dTgQ8eGCq3PRDyn,audio_features,spotify:track:4Yx9Tw9dTgQ8eGCq3PRDyn,0.0374,Raining Blood,Slayer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,38,38,0.02,https://api.spotify.com/v1/audio-analysis/1hqrYSqvNc9x3BETX1cZhk,0.489,195853,0.953,1hqrYSqvNc9x3BETX1cZhk,0.00021,0,0.113,-4.615,1,0.0858,94.443,4,https://api.spotify.com/v1/tracks/1hqrYSqvNc9x3BETX1cZhk,audio_features,spotify:track:1hqrYSqvNc9x3BETX1cZhk,0.447,Shout At The Devil,Mötley Crüe,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,39,39,0.00111,https://api.spotify.com/v1/audio-analysis/0kUBk3PnCat4oPvTlNsStp,0.4370000000000001,447440,0.695,0kUBk3PnCat4oPvTlNsStp,0.0857,7,0.124,-9.447,1,0.0617,102.178,3,https://api.spotify.com/v1/tracks/0kUBk3PnCat4oPvTlNsStp,audio_features,spotify:track:0kUBk3PnCat4oPvTlNsStp,0.413,One,Metallica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,40,40,0.00203,https://api.spotify.com/v1/audio-analysis/4E5xVW505akJX0wcKj8Mpd,0.519,319267,0.982,4E5xVW505akJX0wcKj8Mpd,0.00055,7,0.0971,-3.547,1,0.108,97.745,4,https://api.spotify.com/v1/tracks/4E5xVW505akJX0wcKj8Mpd,audio_features,spotify:track:4E5xVW505akJX0wcKj8Mpd,0.361,Tornado Of Souls - 2004 Digital Remaster,Megadeth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,41,41,0.000139,https://api.spotify.com/v1/audio-analysis/1HNFInFeXqddmDRqvlelGQ,0.314,298533,0.991,1HNFInFeXqddmDRqvlelGQ,0.0652,5,0.11,-3.852,0,0.349,138.77700000000002,4,https://api.spotify.com/v1/tracks/1HNFInFeXqddmDRqvlelGQ,audio_features,spotify:track:1HNFInFeXqddmDRqvlelGQ,0.0396,South Of Heaven,Slayer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,42,42,0.0139,https://api.spotify.com/v1/audio-analysis/692VIlUekrk70X7AxD8m7d,0.304,364800,0.723,692VIlUekrk70X7AxD8m7d,0.13,1,0.38,-9.749,1,0.0827,102.74,4,https://api.spotify.com/v1/tracks/692VIlUekrk70X7AxD8m7d,audio_features,spotify:track:692VIlUekrk70X7AxD8m7d,0.429,Breadfan,Budgie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,43,43,8.82e-05,https://api.spotify.com/v1/audio-analysis/6v3UX3KGvhYwphqipOO84l,0.388,341000,0.991,6v3UX3KGvhYwphqipOO84l,0.0716,1,0.0804,-5.934,0,0.0775,149.89,4,https://api.spotify.com/v1/tracks/6v3UX3KGvhYwphqipOO84l,audio_features,spotify:track:6v3UX3KGvhYwphqipOO84l,0.236,Black Diamond - Remastered 2016,Stratovarius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,44,44,0.000608,https://api.spotify.com/v1/audio-analysis/6NwbeybX6TDtXlpXvnUOZC,0.5379999999999999,516293,0.872,6NwbeybX6TDtXlpXvnUOZC,0.573,4,0.0946,-7.657999999999999,0,0.0361,105.102,4,https://api.spotify.com/v1/tracks/6NwbeybX6TDtXlpXvnUOZC,audio_features,spotify:track:6NwbeybX6TDtXlpXvnUOZC,0.593,Master Of Puppets,Metallica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,45,45,0.000117,https://api.spotify.com/v1/audio-analysis/2NnbfST2iUUUQ0ZJJWtcY0,0.27,272853,0.997,2NnbfST2iUUUQ0ZJJWtcY0,0.000481,7,0.1,-4.404,1,0.219,140.57399999999998,4,https://api.spotify.com/v1/tracks/2NnbfST2iUUUQ0ZJJWtcY0,audio_features,spotify:track:2NnbfST2iUUUQ0ZJJWtcY0,0.0397,Chalice of Blood,Forbidden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,46,46,0.000359,https://api.spotify.com/v1/audio-analysis/3tmlMae0QC6U1rXROIPGOD,0.534,376920,0.969,3tmlMae0QC6U1rXROIPGOD,0.564,3,0.269,-3.378,1,0.0535,75.005,4,https://api.spotify.com/v1/tracks/3tmlMae0QC6U1rXROIPGOD,audio_features,spotify:track:3tmlMae0QC6U1rXROIPGOD,0.598,Blacklist,Exodus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,47,47,7.85e-06,https://api.spotify.com/v1/audio-analysis/6qxi41lmbH35MT29bqlL4k,0.335,273867,0.85,6qxi41lmbH35MT29bqlL4k,0.0334,9,0.197,-10.785,0,0.0575,152.955,4,https://api.spotify.com/v1/tracks/6qxi41lmbH35MT29bqlL4k,audio_features,spotify:track:6qxi41lmbH35MT29bqlL4k,0.536,We Rock,Dio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,48,48,0.0299,https://api.spotify.com/v1/audio-analysis/25kORdST1xzG4WXOnzJCKV,0.498,215307,0.858,25kORdST1xzG4WXOnzJCKV,0.0,8,0.106,-9.48,1,0.0564,151.69799999999995,4,https://api.spotify.com/v1/tracks/25kORdST1xzG4WXOnzJCKV,audio_features,spotify:track:25kORdST1xzG4WXOnzJCKV,0.4370000000000001,Can U Deliver,Armored Saint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,49,49,8.66e-05,https://api.spotify.com/v1/audio-analysis/5LO0sJCkNMZYLYeGOvblLu,0.322,386600,0.978,5LO0sJCkNMZYLYeGOvblLu,0.266,9,0.136,-5.4460000000000015,1,0.131,112.878,4,https://api.spotify.com/v1/tracks/5LO0sJCkNMZYLYeGOvblLu,audio_features,spotify:track:5LO0sJCkNMZYLYeGOvblLu,0.271,In My Darkest Hour - 2004 Remastered,Megadeth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,50,50,0.000195,https://api.spotify.com/v1/audio-analysis/59pBA1HUMol92PIIeJ0h9F,0.435,365827,0.987,59pBA1HUMol92PIIeJ0h9F,0.0847,1,0.268,-4.667,0,0.16,103.16,4,https://api.spotify.com/v1/tracks/59pBA1HUMol92PIIeJ0h9F,audio_features,spotify:track:59pBA1HUMol92PIIeJ0h9F,0.101,Painkiller,Judas Priest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,51,51,0.000762,https://api.spotify.com/v1/audio-analysis/0P4JuEXYJmu2Q7BTtQW5nR,0.302,436827,0.815,0P4JuEXYJmu2Q7BTtQW5nR,0.00034,2,0.0959,-8.756,0,0.0582,109.937,4,https://api.spotify.com/v1/tracks/0P4JuEXYJmu2Q7BTtQW5nR,audio_features,spotify:track:0P4JuEXYJmu2Q7BTtQW5nR,0.251,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,52,52,7.950000000000001e-05,https://api.spotify.com/v1/audio-analysis/2J420Sc7XqgKoEXPKl751p,0.333,255293,0.934,2J420Sc7XqgKoEXPKl751p,0.00239,9,0.122,-4.187,0,0.106,146.369,4,https://api.spotify.com/v1/tracks/2J420Sc7XqgKoEXPKl751p,audio_features,spotify:track:2J420Sc7XqgKoEXPKl751p,0.472,Bark at the Moon,Ozzy Osbourne,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,53,53,0.00348,https://api.spotify.com/v1/audio-analysis/521gC8oqqmUknLZpodHOh9,0.521,328427,0.721,521gC8oqqmUknLZpodHOh9,0.0113,2,0.391,-7.699,1,0.0254,97.578,4,https://api.spotify.com/v1/tracks/521gC8oqqmUknLZpodHOh9,audio_features,spotify:track:521gC8oqqmUknLZpodHOh9,0.611,Perfect Strangers,Deep Purple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
