,0,Unnamed: 0,acousticness,analysis_url,artist,danceability,duration_ms,eletronica,energy,funk,id,instrumentalness,key,liveness,loudness,metal,mode,rap,rock,sertanejo,song_title,speechiness,tempo,time_signature,track_href,type,uri,valence
39,,39,6.06e-06,https://api.spotify.com/v1/audio-analysis/4KSwyQuDTKqpdl2MAzXlcq,Decades,0.42,175500.0,0.0,0.818,0.0,4KSwyQuDTKqpdl2MAzXlcq,0.0156,8.0,0.373,-6.626,0.0,1.0,0.0,1.0,0.0,The Right Mistake,0.052000000000000005,137.958,4.0,https://api.spotify.com/v1/tracks/4KSwyQuDTKqpdl2MAzXlcq,audio_features,spotify:track:4KSwyQuDTKqpdl2MAzXlcq,0.5329999999999999
40,,40,0.000958,https://api.spotify.com/v1/audio-analysis/3IEHJ5lWMxExmrn2zlhcVu,Fall Out Boy,0.318,192560.0,0.0,0.914,0.0,3IEHJ5lWMxExmrn2zlhcVu,8.98e-05,0.0,0.368,-4.147,0.0,1.0,0.0,1.0,0.0,Champion,0.27899999999999997,187.773,4.0,https://api.spotify.com/v1/tracks/3IEHJ5lWMxExmrn2zlhcVu,audio_features,spotify:track:3IEHJ5lWMxExmrn2zlhcVu,0.32299999999999995
41,,41,9.6e-05,https://api.spotify.com/v1/audio-analysis/5pA8rhMNWI0BgoFXArpqKp,Far From Alaska,0.603,177453.0,0.0,0.831,0.0,5pA8rhMNWI0BgoFXArpqKp,1.32e-05,4.0,0.191,-5.437,0.0,0.0,0.0,1.0,0.0,Cobra,0.0721,119.948,4.0,https://api.spotify.com/v1/tracks/5pA8rhMNWI0BgoFXArpqKp,audio_features,spotify:track:5pA8rhMNWI0BgoFXArpqKp,0.337
42,,42,4.28e-05,https://api.spotify.com/v1/audio-analysis/62ovcuwlrPHfLxueBGokp1,Rise Against,0.29,228720.0,0.0,0.9279999999999999,0.0,62ovcuwlrPHfLxueBGokp1,9.97e-05,10.0,0.0822,-2.4019999999999997,0.0,0.0,0.0,1.0,0.0,The Violence,0.0586,184.05200000000002,4.0,https://api.spotify.com/v1/tracks/62ovcuwlrPHfLxueBGokp1,audio_features,spotify:track:62ovcuwlrPHfLxueBGokp1,0.588
43,,43,4.6299999999999994e-05,https://api.spotify.com/v1/audio-analysis/3oqYMRKQcwyNmFn1VD2ukD,Green Day,0.419,180853.0,0.0,0.971,0.0,3oqYMRKQcwyNmFn1VD2ukD,1.4300000000000002e-05,7.0,0.171,-3.622,0.0,1.0,0.0,1.0,0.0,Revolution Radio,0.0909,180.033,4.0,https://api.spotify.com/v1/tracks/3oqYMRKQcwyNmFn1VD2ukD,audio_features,spotify:track:3oqYMRKQcwyNmFn1VD2ukD,0.677
44,,44,0.00456,https://api.spotify.com/v1/audio-analysis/3meXdlcyYTgukuOfX6VyhJ,Nothing But Thieves,0.513,272240.0,0.0,0.932,0.0,3meXdlcyYTgukuOfX6VyhJ,2.48e-05,10.0,0.245,-5.016,0.0,1.0,0.0,1.0,0.0,Amsterdam,0.172,168.062,4.0,https://api.spotify.com/v1/tracks/3meXdlcyYTgukuOfX6VyhJ,audio_features,spotify:track:3meXdlcyYTgukuOfX6VyhJ,0.665
45,,45,0.28300000000000003,https://api.spotify.com/v1/audio-analysis/0gL4RuAaXBBC5eNnlGwa6V,Papa Roach,0.593,216771.0,0.0,0.711,0.0,0gL4RuAaXBBC5eNnlGwa6V,0.0,7.0,0.20800000000000002,-6.593,0.0,0.0,0.0,1.0,0.0,Periscope (feat. Skylar Grey),0.0301,121.96,4.0,https://api.spotify.com/v1/tracks/0gL4RuAaXBBC5eNnlGwa6V,audio_features,spotify:track:0gL4RuAaXBBC5eNnlGwa6V,0.25
46,,46,9.779999999999999e-05,https://api.spotify.com/v1/audio-analysis/4STtE8vtSXM17vVqp4KQhK,Frank Carter & The Rattlesnakes,0.156,194973.0,0.0,0.8490000000000001,0.0,4STtE8vtSXM17vVqp4KQhK,0.5539999999999999,3.0,0.0793,-5.5,0.0,0.0,0.0,1.0,0.0,Lullaby,0.0664,186.16400000000002,3.0,https://api.spotify.com/v1/tracks/4STtE8vtSXM17vVqp4KQhK,audio_features,spotify:track:4STtE8vtSXM17vVqp4KQhK,0.5710000000000001
47,,47,0.000136,https://api.spotify.com/v1/audio-analysis/2mwnYvlLVP465u9V9wjUGj,Kings of Leon,0.4,245573.0,0.0,0.946,0.0,2mwnYvlLVP465u9V9wjUGj,0.853,1.0,0.155,-3.966,0.0,0.0,0.0,1.0,0.0,Find Me,0.0634,161.591,4.0,https://api.spotify.com/v1/tracks/2mwnYvlLVP465u9V9wjUGj,audio_features,spotify:track:2mwnYvlLVP465u9V9wjUGj,0.611
48,,48,0.000359,https://api.spotify.com/v1/audio-analysis/7bt2Ii7x0O2XX9MNFuxnBV,Far From Alaska,0.302,229551.0,0.0,0.8140000000000001,0.0,7bt2Ii7x0O2XX9MNFuxnBV,3.82e-06,2.0,0.12,-6.629,0.0,1.0,0.0,1.0,0.0,Collision Course (feat. Far From Alaska & Ego Kill Talent),0.185,174.734,4.0,https://api.spotify.com/v1/tracks/7bt2Ii7x0O2XX9MNFuxnBV,audio_features,spotify:track:7bt2Ii7x0O2XX9MNFuxnBV,0.57
49,,49,0.00035299999999999996,https://api.spotify.com/v1/audio-analysis/5V3mdRI2yQxbSsJGDPc5lD,System Of A Down,0.42,210240.0,0.0,0.929,0.0,5V3mdRI2yQxbSsJGDPc5lD,0.0007469999999999999,7.0,0.122,-3.8989999999999996,0.0,0.0,0.0,1.0,0.0,Chop Suey!,0.121,127.204,4.0,https://api.spotify.com/v1/tracks/5V3mdRI2yQxbSsJGDPc5lD,audio_features,spotify:track:5V3mdRI2yQxbSsJGDPc5lD,0.3
50,,0,0.0133,https://api.spotify.com/v1/audio-analysis/7pV6zXFpCwrrmcosBAtp0o,Theory of a Deadman,0.639,233173.0,0.0,0.71,0.0,7pV6zXFpCwrrmcosBAtp0o,0.0,1.0,0.11800000000000001,-7.445,0.0,1.0,0.0,1.0,0.0,Rx (Medicate),0.0275,119.98899999999999,4.0,https://api.spotify.com/v1/tracks/7pV6zXFpCwrrmcosBAtp0o,audio_features,spotify:track:7pV6zXFpCwrrmcosBAtp0o,0.37799999999999995
51,,1,0.161,https://api.spotify.com/v1/audio-analysis/3H5EsEaJZNdmtuyWOWdSC9,Greta Van Fleet,0.35700000000000004,235720.0,0.0,0.919,0.0,3H5EsEaJZNdmtuyWOWdSC9,2.17e-05,2.0,0.322,-4.271,0.0,1.0,0.0,1.0,0.0,Safari Song,0.0487,175.9,4.0,https://api.spotify.com/v1/tracks/3H5EsEaJZNdmtuyWOWdSC9,audio_features,spotify:track:3H5EsEaJZNdmtuyWOWdSC9,0.738
52,,2,0.00011899999999999999,https://api.spotify.com/v1/audio-analysis/5UMD1Iz7yyVK8Q5FLsVt3q,Thirty Seconds To Mars,0.49200000000000005,188228.0,0.0,0.7609999999999999,0.0,5UMD1Iz7yyVK8Q5FLsVt3q,0.0,8.0,0.0934,-7.041,0.0,1.0,0.0,1.0,0.0,Walk On Water,0.0363,139.98,4.0,https://api.spotify.com/v1/tracks/5UMD1Iz7yyVK8Q5FLsVt3q,audio_features,spotify:track:5UMD1Iz7yyVK8Q5FLsVt3q,0.395
53,,3,0.000735,https://api.spotify.com/v1/audio-analysis/3PBXTtPiOqfYcbc30ydVTz,Death From Above 1979,0.495,198080.0,0.0,0.747,0.0,3PBXTtPiOqfYcbc30ydVTz,0.000356,0.0,0.192,-5.3020000000000005,0.0,1.0,0.0,1.0,0.0,Freeze Me,0.0328,130.04,4.0,https://api.spotify.com/v1/tracks/3PBXTtPiOqfYcbc30ydVTz,audio_features,spotify:track:3PBXTtPiOqfYcbc30ydVTz,0.457
