,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist
50,0.611,https://api.spotify.com/v1/audio-analysis/4oMg6Hf5f9cl0fdU0EUohS,0.738,174440,0.756,4oMg6Hf5f9cl0fdU0EUohS,0.0,5,0.201,-4.618,1,0.0845,106.043,4,https://api.spotify.com/v1/tracks/4oMg6Hf5f9cl0fdU0EUohS,audio_features,spotify:track:4oMg6Hf5f9cl0fdU0EUohS,0.89,Letreiro - Live,Dunga
51,0.532,https://api.spotify.com/v1/audio-analysis/1ZvXh4Z3Y7VkwkDz7DKdVv,0.523,220000,0.847,1ZvXh4Z3Y7VkwkDz7DKdVv,1.03e-06,2,0.268,-5.287,1,0.221,123.016,4,https://api.spotify.com/v1/tracks/1ZvXh4Z3Y7VkwkDz7DKdVv,audio_features,spotify:track:1ZvXh4Z3Y7VkwkDz7DKdVv,0.685,A Voz Do Meu Samba - Live,Mumuzinho
52,0.678,https://api.spotify.com/v1/audio-analysis/1xmmBloMiRATI4rtrTAJmH,0.443,229947,0.768,1xmmBloMiRATI4rtrTAJmH,0.0,8,0.914,-5.818,1,0.142,86.12,3,https://api.spotify.com/v1/tracks/1xmmBloMiRATI4rtrTAJmH,audio_features,spotify:track:1xmmBloMiRATI4rtrTAJmH,0.905,Quando Eu Contar (Iaia) / Deixa A Vida Me Levar - Live,Serginho Meriti
53,0.708,https://api.spotify.com/v1/audio-analysis/0pl89XMzNpTdVchJjXupEC,0.536,296707,0.822,0pl89XMzNpTdVchJjXupEC,0.0,2,0.953,-4.359,1,0.2,109.648,4,https://api.spotify.com/v1/tracks/0pl89XMzNpTdVchJjXupEC,audio_features,spotify:track:0pl89XMzNpTdVchJjXupEC,0.811,"Alma Boêmia / Você É O Espinho E Não A Flor /A Vitória Demora, Mas Vem - Live",Arlindo Neto
54,0.774,https://api.spotify.com/v1/audio-analysis/50Y44INNXg2PMnYcs7aLap,0.497,294547,0.801,50Y44INNXg2PMnYcs7aLap,0.0,0,0.982,-4.642,1,0.156,98.449,4,https://api.spotify.com/v1/tracks/50Y44INNXg2PMnYcs7aLap,audio_features,spotify:track:50Y44INNXg2PMnYcs7aLap,0.919,O Penetra / O Pai Coruja / O Vacilão - Live,Ze Roberto
55,0.704,https://api.spotify.com/v1/audio-analysis/21AR8PWmlE8tI4FBEAXnQ2,0.469,186339,0.735,21AR8PWmlE8tI4FBEAXnQ2,0.0,2,0.753,-7.6,0,0.0774,118.908,4,https://api.spotify.com/v1/tracks/21AR8PWmlE8tI4FBEAXnQ2,audio_features,spotify:track:21AR8PWmlE8tI4FBEAXnQ2,0.798,Toda A Hora - Ao Vivo,Zeca Pagodinho
56,0.804,https://api.spotify.com/v1/audio-analysis/1AL1iGXaXXZGDQrsDDCUpv,0.472,251274,0.706,1AL1iGXaXXZGDQrsDDCUpv,0.000112,5,0.9,-7.966,1,0.0519,81.284,4,https://api.spotify.com/v1/tracks/1AL1iGXaXXZGDQrsDDCUpv,audio_features,spotify:track:1AL1iGXaXXZGDQrsDDCUpv,0.824,Sonho Meu - Ao Vivo,Maria Bethânia
57,0.81,https://api.spotify.com/v1/audio-analysis/783H62gW7h6JG45zRGG5H3,0.46,207112,0.71,783H62gW7h6JG45zRGG5H3,0.0,1,0.818,-7.985,0,0.0607,111.794,4,https://api.spotify.com/v1/tracks/783H62gW7h6JG45zRGG5H3,audio_features,spotify:track:783H62gW7h6JG45zRGG5H3,0.764,Coração Leviano - Ao Vivo,Paulinho Da Viola
58,0.83,https://api.spotify.com/v1/audio-analysis/5PuRfQCx2JBTnMeMeZ9K3G,0.611,202990,0.725,5PuRfQCx2JBTnMeMeZ9K3G,0.0,0,0.91,-8.067,1,0.101,97.289,4,https://api.spotify.com/v1/tracks/5PuRfQCx2JBTnMeMeZ9K3G,audio_features,spotify:track:5PuRfQCx2JBTnMeMeZ9K3G,0.809,Samba Do Approach - Ao Vivo,Zeca Baleiro
59,0.776,https://api.spotify.com/v1/audio-analysis/4uX8YhEd8lxax6oKsGLBId,0.54,187472,0.74,4uX8YhEd8lxax6oKsGLBId,3.11e-05,2,0.766,-8.61,1,0.0787,107.841,4,https://api.spotify.com/v1/tracks/4uX8YhEd8lxax6oKsGLBId,audio_features,spotify:track:4uX8YhEd8lxax6oKsGLBId,0.883,Judia De Mim - Ao Vivo,Wilson Moreira
