,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist,gym,focus,relax,party
6,0.617,https://api.spotify.com/v1/audio-analysis/1KXwXf9Cr9tixpqXWBMcMu,0.585,266804,0.554,1KXwXf9Cr9tixpqXWBMcMu,0.0606,3,0.133,-7.828,0,0.0298,119.777,3,https://api.spotify.com/v1/tracks/1KXwXf9Cr9tixpqXWBMcMu,audio_features,spotify:track:1KXwXf9Cr9tixpqXWBMcMu,0.418,When the Day Comes,Eric Krasno,0,0,1,0
7,0.923,https://api.spotify.com/v1/audio-analysis/123W7snVRuONLwn2uMdJB3,0.402,170551,0.106,123W7snVRuONLwn2uMdJB3,0.0745,7,0.11,-16.796,1,0.0417,136.901,4,https://api.spotify.com/v1/tracks/123W7snVRuONLwn2uMdJB3,audio_features,spotify:track:123W7snVRuONLwn2uMdJB3,0.0385,Berlin,RY X,0,0,1,0
8,0.523,https://api.spotify.com/v1/audio-analysis/3LcYYV9ozePfgYYmXv0P3r,0.608,202840,0.358,3LcYYV9ozePfgYYmXv0P3r,9.32e-06,5,0.0946,-14.112,1,0.035,75.763,4,https://api.spotify.com/v1/tracks/3LcYYV9ozePfgYYmXv0P3r,audio_features,spotify:track:3LcYYV9ozePfgYYmXv0P3r,0.373,Fire And Rain,James Taylor,0,0,1,0
9,0.765,https://api.spotify.com/v1/audio-analysis/7eI7Y41wcPfqzAxqv1jogS,0.441,275628,0.283,7eI7Y41wcPfqzAxqv1jogS,0.0348,2,0.076,-9.092,1,0.0304,79.664,4,https://api.spotify.com/v1/tracks/7eI7Y41wcPfqzAxqv1jogS,audio_features,spotify:track:7eI7Y41wcPfqzAxqv1jogS,0.225,Two of Us on the Run,Lucius,0,0,1,0
10,0.757,https://api.spotify.com/v1/audio-analysis/3jdlFiVKRNpLQboArLidxn,0.395,224893,0.211,3jdlFiVKRNpLQboArLidxn,0.00224,4,0.103,-15.917,1,0.0437,56.715,5,https://api.spotify.com/v1/tracks/3jdlFiVKRNpLQboArLidxn,audio_features,spotify:track:3jdlFiVKRNpLQboArLidxn,0.44,Off the Main Drag,Leif Vollebekk,0,0,1,0
11,0.617,https://api.spotify.com/v1/audio-analysis/6eCnpakN2g0R7CQttki1cg,0.619,299867,0.371,6eCnpakN2g0R7CQttki1cg,0.00354,9,0.0916,-11.858,1,0.0359,140.267,4,https://api.spotify.com/v1/tracks/6eCnpakN2g0R7CQttki1cg,audio_features,spotify:track:6eCnpakN2g0R7CQttki1cg,0.451,The Upswing,Bell X1,0,0,1,0
12,0.305,https://api.spotify.com/v1/audio-analysis/2zkPpyPeD9CS3KCuBTm1XA,0.594,188480,0.594,2zkPpyPeD9CS3KCuBTm1XA,0.00547,9,0.0906,-8.968,1,0.0298,126.077,4,https://api.spotify.com/v1/tracks/2zkPpyPeD9CS3KCuBTm1XA,audio_features,spotify:track:2zkPpyPeD9CS3KCuBTm1XA,0.359,Swimming Away,Great Lake Swimmers,0,0,1,0
13,0.593,https://api.spotify.com/v1/audio-analysis/5hUWvHrxArc3IbbF2UIpjg,0.341,201840,0.528,5hUWvHrxArc3IbbF2UIpjg,0.00774,7,0.77,-9.341,1,0.0383,140.26,4,https://api.spotify.com/v1/tracks/5hUWvHrxArc3IbbF2UIpjg,audio_features,spotify:track:5hUWvHrxArc3IbbF2UIpjg,0.134,Wise Up,Aimee Mann,0,0,1,0
14,0.856,https://api.spotify.com/v1/audio-analysis/0E2aZMFFpUexu3Tv3JWDsw,0.705,286533,0.13,0E2aZMFFpUexu3Tv3JWDsw,0.268,11,0.14,-19.427,1,0.0603,79.351,4,https://api.spotify.com/v1/tracks/0E2aZMFFpUexu3Tv3JWDsw,audio_features,spotify:track:0E2aZMFFpUexu3Tv3JWDsw,0.192,Ramshackle,Beck,0,0,1,0
15,0.134,https://api.spotify.com/v1/audio-analysis/4ouHnqx22lzTZHr2hEt5aH,0.578,232760,0.513,4ouHnqx22lzTZHr2hEt5aH,0.688,1,0.106,-9.868,0,0.0301,162.015,4,https://api.spotify.com/v1/tracks/4ouHnqx22lzTZHr2hEt5aH,audio_features,spotify:track:4ouHnqx22lzTZHr2hEt5aH,0.398,Our Love,Sharon Van Etten,0,0,1,0
